annee,adresse,nb_logements,dept,conso_totale_kwh,conso_par_logement_kwh,code_iris,nom_commune,lat,lon,score,ban_id,classe_dpe_modale,nb_dpe,surface_med,pct_elec_chauffage,conso_5_usages_par_m2_med,conso_reelle_par_m2,conso_estimee_med,ecart_estime_vs_reel,ecart_pct
2020,6 RUE DE LA BELLE FEUILLE,30,92.0,86978.0,2899.266666666667,920120603,Boulogne-Billancourt,48.838991,2.242614,0.9768290909090908,92012_0640_00006,F,1,129.0,100.0,179.0,22.4749354005168,23091.0,20191.733333333334,696.4
2022,109 RUE DE BELLEVUE,95,92.0,96747.0,1018.3894736842104,920120207,Boulogne-Billancourt,48.920215,2.239544,0.9811181818181816,92025_0666_00109,C,1,60.2,100.0,88.0,16.91676866585067,5297.6,4279.21052631579,420.2
2021,56 RUE DE SEVRES,163,92.0,274305.0,1682.8527607361964,920120208,Boulogne-Billancourt,48.833805,2.228557,0.9788327272727272,92012_8555_00056,E,1,80.9,0.0,233.0,20.80164104741899,18849.7,17166.847239263803,1020.1
2021,42 RUE DE SEVRES,52,92.0,75133.0,1444.8653846153843,920120208,Boulogne-Billancourt,48.834833,2.22804,0.9788327272727272,92012_8555_00042,F,1,35.1,0.0,371.0,41.16425597194827,13022.1,11577.234615384616,801.3
2019,197 RUE GALLIENI,21,92.0,189276.0,9013.142857142857,920120206,Boulogne-Billancourt,48.835611,2.232722,0.982540909090909,92012_4110_00197,C,1,82.9,100.0,80.0,108.7230742719283,6632.0,-2381.142857142857,-26.4
2020,56 RUE DE SEVRES,163,92.0,288093.0,1767.441717791411,920120208,Boulogne-Billancourt,48.833805,2.228557,0.9788327272727272,92012_8555_00056,E,1,80.9,0.0,233.0,21.847240022143524,18849.7,17082.25828220859,966.5
2022,6 RUE DE LA BELLE FEUILLE,30,92.0,67751.0,2258.366666666667,920120603,Boulogne-Billancourt,48.838991,2.242614,0.9768290909090908,92012_0640_00006,F,1,129.0,100.0,179.0,17.50671834625323,23091.0,20832.63333333333,922.5
2020,42 RUE DE SEVRES,50,92.0,75434.0,1508.68,920120208,Boulogne-Billancourt,48.834833,2.22804,0.9788327272727272,92012_8555_00042,F,1,35.1,0.0,371.0,42.982336182336184,13022.1,11513.42,763.1
2021,21 QUAI DE STALINGRAD,49,92.0,205537.0,4194.632653061224,920120303,Boulogne-Billancourt,48.823728,2.243815,0.9713154545454544,92012_8580_00021,E,1,37.0,0.0,229.0,113.36845008273579,8473.0,4278.367346938776,102.0
2023,76 AVENUE ANDRE MORIZET,22,92.0,110333.0,5015.136363636364,920120105,Boulogne-Billancourt,48.838056,2.234436,0.9792481818181816,92012_0123_00076,C,1,57.8,100.0,82.0,86.76706511481599,4739.599999999999,-275.5363636363645,-5.5
2020,21 QUAI DE STALINGRAD,48,92.0,202539.0,4219.5625,920120303,Boulogne-Billancourt,48.823728,2.243815,0.9713154545454544,92012_8580_00021,E,1,37.0,0.0,229.0,114.04222972972973,8473.0,4253.4375,100.8
2019,206 BOULEVARD JEAN JAURES,24,92.0,33758.0,1406.5833333333333,920120505,Boulogne-Billancourt,48.832664,2.243921,0.9836381818181816,92012_4740_00206,F,1,31.5,0.0,386.0,44.65343915343915,12159.0,10752.416666666666,764.4
2019,5 BOULEVARD JEAN JAURES,13,92.0,34909.0,2685.3076923076924,920120705,Boulogne-Billancourt,48.845187,2.237309,0.9836381818181816,92012_4740_00005,E,1,49.6,0.0,299.0,54.139267990074444,14830.4,12145.092307692306,452.3
2022,56 RUE DE SEVRES,166,92.0,263442.0,1587.0,920120208,Boulogne-Billancourt,48.833805,2.228557,0.9788327272727272,92012_8555_00056,E,1,80.9,0.0,233.0,19.616810877626698,18849.7,17262.7,1087.8
2022,42 RUE DE SEVRES,50,92.0,61424.0,1228.48,920120208,Boulogne-Billancourt,48.834833,2.22804,0.9788327272727272,92012_8555_00042,F,1,35.1,0.0,371.0,34.9994301994302,13022.1,11793.62,960.0
2023,109 RUE DE BELLEVUE,94,92.0,93500.0,994.6808510638298,920120207,Boulogne-Billancourt,48.920215,2.239544,0.9811181818181816,92025_0666_00109,C,1,60.2,100.0,88.0,16.522937725312786,5297.6,4302.919148936171,432.6
2022,21 QUAI DE STALINGRAD,45,92.0,173315.0,3851.444444444444,920120303,Boulogne-Billancourt,48.823728,2.243815,0.9713154545454544,92012_8580_00021,E,1,37.0,0.0,229.0,104.09309309309307,8473.0,4621.555555555557,120.0
2021,107 RUE DU POINT DU JOUR,18,92.0,30879.0,1715.5,920120403,Boulogne-Billancourt,48.828856,2.246878,0.9790645454545452,92012_7232_00107,C,1,62.8,0.0,68.0,27.316878980891723,4270.4,2554.8999999999996,148.9
2023,6 RUE DE LA BELLE FEUILLE,30,92.0,60789.0,2026.3,920120603,Boulogne-Billancourt,48.838991,2.242614,0.9768290909090908,92012_0640_00006,F,1,129.0,100.0,179.0,15.707751937984495,23091.0,21064.7,1039.6
2020,107 RUE DU POINT DU JOUR,18,92.0,35010.0,1945.0,920120403,Boulogne-Billancourt,48.828856,2.246878,0.9790645454545452,92012_7232_00107,C,1,62.8,0.0,68.0,30.971337579617835,4270.4,2325.3999999999996,119.6
2021,197 RUE GALLIENI,20,92.0,188216.0,9410.8,920120206,Boulogne-Billancourt,48.835611,2.232722,0.982540909090909,92012_4110_00197,C,1,82.9,100.0,80.0,113.51990349819057,6632.0,-2778.7999999999993,-29.5
2022,107 RUE DU POINT DU JOUR,18,92.0,29625.0,1645.8333333333333,920120403,Boulogne-Billancourt,48.828856,2.246878,0.9790645454545452,92012_7232_00107,C,1,62.8,0.0,68.0,26.207537154989385,4270.4,2624.5666666666666,159.5
2023,56 RUE DE SEVRES,166,92.0,249233.0,1501.4036144578313,920120208,Boulogne-Billancourt,48.833805,2.228557,0.9788327272727272,92012_8555_00056,E,1,80.9,0.0,233.0,18.558759140393462,18849.7,17348.29638554217,1155.5
2023,42 RUE DE SEVRES,50,92.0,57788.0,1155.76,920120208,Boulogne-Billancourt,48.834833,2.22804,0.9788327272727272,92012_8555_00042,F,1,35.1,0.0,371.0,32.92763532763533,13022.1,11866.34,1026.7
2020,197 RUE GALLIENI,20,92.0,177063.0,8853.15,920120206,Boulogne-Billancourt,48.835611,2.232722,0.982540909090909,92012_4110_00197,C,1,82.9,100.0,80.0,106.7931242460796,6632.0,-2221.1499999999996,-25.1
2021,5 BOULEVARD JEAN JAURES,12,92.0,42031.0,3502.583333333333,920120705,Boulogne-Billancourt,48.845187,2.237309,0.9836381818181816,92012_4740_00005,E,1,49.6,0.0,299.0,70.61659946236558,14830.4,11327.816666666666,323.4
2023,21 QUAI DE STALINGRAD,46,92.0,156752.0,3407.6521739130435,920120303,Boulogne-Billancourt,48.823728,2.243815,0.9713154545454544,92012_8580_00021,E,1,37.0,0.0,229.0,92.09870740305523,8473.0,5065.347826086956,148.6
2021,206 BOULEVARD JEAN JAURES,24,92.0,37666.0,1569.4166666666667,920120505,Boulogne-Billancourt,48.832664,2.243921,0.9836381818181816,92012_4740_00206,F,1,31.5,0.0,386.0,49.82275132275132,12159.0,10589.583333333334,674.7
2022,197 RUE GALLIENI,20,92.0,166303.0,8315.15,920120206,Boulogne-Billancourt,48.835611,2.232722,0.982540909090909,92012_4110_00197,C,1,82.9,100.0,80.0,100.3033775633293,6632.0,-1683.1499999999996,-20.2
2020,206 BOULEVARD JEAN JAURES,24,92.0,37502.0,1562.5833333333333,920120505,Boulogne-Billancourt,48.832664,2.243921,0.9836381818181816,92012_4740_00206,F,1,31.5,0.0,386.0,49.6058201058201,12159.0,10596.416666666666,678.1
2020,5 BOULEVARD JEAN JAURES,13,92.0,39432.0,3033.230769230769,920120705,Boulogne-Billancourt,48.845187,2.237309,0.9836381818181816,92012_4740_00005,E,1,49.6,0.0,299.0,61.153846153846146,14830.4,11797.16923076923,388.9
2022,206 BOULEVARD JEAN JAURES,20,92.0,30138.0,1506.9,920120505,Boulogne-Billancourt,48.832664,2.243921,0.9836381818181816,92012_4740_00206,F,1,31.5,0.0,386.0,47.83809523809524,12159.0,10652.1,706.9
2023,107 RUE DU POINT DU JOUR,18,92.0,28478.0,1582.111111111111,920120403,Boulogne-Billancourt,48.828856,2.246878,0.9790645454545452,92012_7232_00107,C,1,62.8,0.0,68.0,25.192852087756545,4270.4,2688.2888888888883,169.9
2023,197 RUE GALLIENI,20,92.0,157168.0,7858.4,920120206,Boulogne-Billancourt,48.835611,2.232722,0.982540909090909,92012_4110_00197,C,1,82.9,100.0,80.0,94.79372738238841,6632.0,-1226.3999999999996,-15.6
2023,5 BOULEVARD JEAN JAURES,10,92.0,28532.0,2853.2,920120705,Boulogne-Billancourt,48.845187,2.237309,0.9836381818181816,92012_4740_00005,E,1,49.6,0.0,299.0,57.52419354838709,14830.4,11977.2,419.8
2023,206 BOULEVARD JEAN JAURES,20,92.0,29340.0,1467.0,920120505,Boulogne-Billancourt,48.832664,2.243921,0.9836381818181816,92012_4740_00206,F,1,31.5,0.0,386.0,46.57142857142857,12159.0,10692.0,728.8
2024,76 AVENUE ANDRE MORIZET,22,92.0,112924.0,5132.909090909091,920120105,Boulogne-Billancourt,48.838056,2.234436,0.9792481818181816,92012_0123_00076,C,1,57.8,100.0,82.0,88.8046555520604,4739.599999999999,-393.30909090909154,-7.7
2024,109 RUE DE BELLEVUE,103,92.0,98062.0,952.0582524271844,920120207,Boulogne-Billancourt,48.920215,2.239544,0.9811181818181816,92025_0666_00109,C,1,60.2,100.0,88.0,15.814921136664191,5297.6,4345.541747572816,456.4
2024,6 RUE DE LA BELLE FEUILLE,29,92.0,62786.0,2165.0344827586205,920120603,Boulogne-Billancourt,48.838991,2.242614,0.9768290909090908,92012_0640_00006,F,1,129.0,100.0,179.0,16.78321304464047,23091.0,20925.96551724138,966.5
2024,56 RUE DE SEVRES,164,92.0,255664.0,1558.9268292682927,920120208,Boulogne-Billancourt,48.833805,2.228557,0.9788327272727272,92012_8555_00056,E,1,80.9,0.0,233.0,19.269800114564806,18849.7,17290.773170731707,1109.1
2024,42 RUE DE SEVRES,52,92.0,57755.0,1110.673076923077,920120208,Boulogne-Billancourt,48.834833,2.22804,0.9788327272727272,92012_8555_00042,F,1,35.1,0.0,371.0,31.643107604646065,13022.1,11911.426923076924,1072.5
2024,21 QUAI DE STALINGRAD,45,92.0,150240.0,3338.6666666666665,920120303,Boulogne-Billancourt,48.823728,2.243815,0.9713154545454544,92012_8580_00021,E,1,37.0,0.0,229.0,90.23423423423424,8473.0,5134.333333333334,153.8
2024,107 RUE DU POINT DU JOUR,18,92.0,30413.0,1689.611111111111,920120403,Boulogne-Billancourt,48.828856,2.246878,0.9790645454545452,92012_7232_00107,C,1,62.8,0.0,68.0,26.90463552724699,4270.4,2580.7888888888883,152.7
