lat,lon,year,dpe_class,adresse,consumption_kwh,surface_m2,num_dpe_records
48.825799,2.378078,2021,E,9 RUE DU CHEVALERET,1750.4137931034484,42.5,26
48.868426,2.366438,2020,D,22 RUE DU FAUBOURG DU TEMPLE,3348.6202531645567,31.4,1
48.847067,2.377497,2023,E,24 RUE HECTOR MALOT,1729.7777777777778,12.5,1
48.839598,2.358229,2024,E,5 RUE DE L ESSAI,3011.5,39.5,1
48.83641,2.386896,2022,C,9 PLACE LACHAMBEAUDIE,3678.75,70.0,1
48.848898,2.393431,2020,D,315 RUE DU FAUBOURG SAINT ANTOINE,1100.4255319148936,48.7,1
48.828487,2.331513,2021,G,8 RUE DU COMMANDEUR,873.4615384615385,34.5,1
48.84672,2.287415,2019,F,83 AVENUE EMILE ZOLA,1660.1818181818182,52.5,1
48.877978,2.356594,2020,E,146 RUE DU FAUBOURG SAINT DENIS,1932.684210526316,117.0,1
48.824921,2.313808,2023,F,11 RUE HENRY DE BOURNAZEL,1540.5797101449275,57.0,1
48.866134,2.334474,2024,E,22 AVENUE DE L OPERA,1965.3636363636365,19.2,1
48.827793,2.373717,2021,E,62 RUE DU DESSOUS DES BERGES,1968.678571428572,30.0,23
48.833329,2.314195,2024,D,124 RUE DE L OUEST,1797.107142857143,26.0,1
48.843001,2.405427,2021,E,30 AVENUE DU DOCTEUR ARNOLD NETTER,1674.642857142857,54.4,1
48.889959,2.339107,2022,D,70 B RUE LAMARCK,3539.428571428572,20.2,1
48.852497,2.287892,2021,D,11 RUE DU DOCTEUR FINLAY,1553.2,65.3,1
48.861214,2.307136,2024,F,160 RUE DE L UNIVERSITE,2279.0,132.2,1
48.861213,2.308577,2024,C,150 RUE DE L UNIVERSITE,1815.2941176470588,180.4,1
48.890296,2.323435,2021,D,23 RUE DU DOCTEUR HEULIN,3473.823529411765,44.1,1
48.872197,2.357285,2020,G,71 RUE DU FAUBOURG SAINT MARTIN,3143.903225806452,27.6,1
48.871181,2.356684,2020,D,51 RUE DU FAUBOURG SAINT MARTIN,3613.608695652174,28.0,1
48.869191,2.402741,2021,E,5 RUE DU DOCTEUR PAQUELIN,4160.6875,58.3,1
48.88767,2.392381,2019,E,22 RUE EUGENE JUMIN,3032.276595744681,36.1,1
48.868426,2.366438,2021,D,22 RUE DU FAUBOURG DU TEMPLE,3246.5128205128203,31.4,1
48.871967,2.376479,2021,E,137 RUE DU FAUBOURG DU TEMPLE,3358.558139534884,22.6,2
48.840123,2.265866,2019,C,13 BOULEVARD EXELMANS,1192.4444444444443,0.0,1
48.848898,2.393431,2021,D,315 RUE DU FAUBOURG SAINT ANTOINE,1118.6888888888889,48.7,1
48.843221,2.304339,2022,E,92 RUE LECOURBE,3549.4210526315787,51.0,1
48.833667,2.399668,2020,D,30 AVENUE DU GENERAL MICHEL BIZOT,1870.875,73.7,1
48.823907,2.349486,2024,D,66 RUE DE LA COLONIE,4466.1578947368425,27.5,1
48.824001,2.350426,2024,E,59 RUE DE LA COLONIE,1493.2833333333333,44.0,7
48.839187,2.395656,2019,D,6 PLACE FELIX EBOUE,3278.6153846153848,17.5,1
48.848698,2.389599,2020,G,8 PASSAGE DU GENIE,2871.4736842105262,17.1,1
48.842457,2.285189,2024,D,79 RUE DE LA CONVENTION,3590.896551724138,47.1,1
48.842698,2.284658,2024,E,73 RUE DE LA CONVENTION,1313.3,40.0,13
48.836215,2.300461,2024,E,221 RUE DE LA CONVENTION,2550.0416666666665,50.2,1
48.858745,2.345606,2023,F,15 RUE JEAN LANTIER,3381.6428571428573,45.0,1
48.877978,2.356594,2021,E,146 RUE DU FAUBOURG SAINT DENIS,1855.0526315789475,117.0,1
48.828274,2.351341,2023,F,3 B RUE JEAN MARIE JEGO,2912.0,36.6,1
48.867117,2.385631,2020,D,6 CITE DU LABYRINTHE,3121.793103448276,25.8,1
48.872197,2.357285,2021,G,71 RUE DU FAUBOURG SAINT MARTIN,3601.09375,27.6,1
48.871181,2.356684,2021,D,51 RUE DU FAUBOURG SAINT MARTIN,3920.04,28.0,1
48.846262,2.299002,2024,C,36 RUE DE LA CROIX NIVERT,1870.0,64.8,8
48.89091,2.325183,2022,E,166 RUE LEGENDRE,1786.2692307692307,35.8,2
48.833713,2.324731,2020,G,151 AVENUE DU MAINE,2888.85,18.3,1
48.887875,2.320748,2022,E,106 RUE LEGENDRE,3191.7,41.9,1
48.849973,2.266176,2019,F,5 VILLA FLORE,3133.4117647058824,25.7,1
48.889821,2.317863,2022,E,107 RUE LEMERCIER,4608.3,54.6,1
48.853481,2.295089,2024,D,56 RUE DE LA FEDERATION,3040.3488372093025,21.4,1
48.890249,2.353243,2022,F,57 RUE LEON,2578.1739130434785,60.6,1
48.848824,2.2915,2019,D,5 RUE FONDARY,3255.277777777778,30.0,1
48.82491,2.35323,2019,D,20 PASSAGE FOUBERT,1223.957446808511,49.1,1
48.86675,2.369689,2024,E,88 RUE DE LA FOLIE MERICOURT,2749.84126984127,32.0,1
48.866608,2.369814,2024,E,86 RUE DE LA FOLIE MERICOURT,3187.4,51.6,1
48.866488,2.369921,2024,F,84 RUE DE LA FOLIE MERICOURT,2752.144927536232,29.8,1
48.868007,2.373208,2024,D,50 RUE DE LA FONTAINE AU ROI,2150.3166666666666,14.3,1
48.833667,2.399668,2021,D,30 AVENUE DU GENERAL MICHEL BIZOT,1774.5625,73.7,1
48.893829,2.384657,2024,C,11 QUAI DE LA GIRONDE,1260.8529411764705,55.6,1
48.829598,2.352888,2020,D,9 RUE DU MOULIN DES PRES,1819.090909090909,19.9,1
48.848698,2.389599,2021,G,8 PASSAGE DU GENIE,5356.888888888889,17.1,1
48.833679,2.328071,2022,D,8 RUE LIANCOURT,3259.32,37.6,1
48.867117,2.385631,2021,D,6 CITE DU LABYRINTHE,3691.428571428572,25.8,1
48.820398,2.356574,2023,E,22 BOULEVARD KELLERMANN,1565.8454545454545,45.8,1
48.868931,2.401799,2019,C,135 AVENUE GAMBETTA,1919.6315789473683,97.3,1
48.833713,2.324731,2021,G,151 AVENUE DU MAINE,2793.813953488372,18.3,1
48.871875,2.389897,2024,D,57 RUE DE LA MARE,2327.153846153846,19.6,1
48.848044,2.348449,2024,F,34 RUE DE LA MONTAGNE STE GENEVIEVE,3222.0943396226417,26.1,1
48.855033,2.306305,2024,C,38 AVENUE DE LA MOTTE PICQUET,7532.636363636364,122.0,1
48.875705,2.294971,2022,F,6 B AVENUE MAC MAHON,3054.076923076923,35.1,1
48.899034,2.378598,2022,C,146 BOULEVARD MACDONALD,1595.071428571429,63.6,1
48.841961,2.343066,2019,E,68 RUE GAY LUSSAC,2489.1,31.5,1
48.83641,2.386896,2023,C,9 PLACE LACHAMBEAUDIE,3119.0344827586205,70.0,1
48.829598,2.352888,2021,D,9 RUE DU MOULIN DES PRES,2381.818181818182,19.9,1
48.883384,2.388361,2022,E,109 RUE MANIN,2829.5416666666665,40.2,1
48.894284,2.348184,2020,D,43 RUE DU SIMPLON,4431.461538461538,35.6,1
48.840197,2.305501,2024,E,7 RUE DE LA PROCESSION,3859.56,64.8,1
48.892419,2.332652,2020,F,9 RUE DU SQUARE CARPEAUX,976.525,16.8,1
48.874401,2.39901,2020,D,43 RUE DU TELEGRAPHE,1548.6666666666667,20.4,1
48.883241,2.336334,2019,G,7 RUE GERMAIN PILON,3807.928571428572,26.9,1
48.889959,2.339107,2023,D,70 B RUE LAMARCK,3516.8571428571427,20.2,1
48.89134,2.340678,2022,D,122 RUE MARCADET,1080.030303030303,24.8,1
48.86618,2.298309,2019,D,6 RUE GOETHE,4823.833333333333,83.0,1
48.836845,2.319762,2020,C,8 RUE DU TEXEL,6926.785714285715,59.6,2
48.881553,2.286001,2019,D,55 BOULEVARD GOUVION SAINT CYR,2676.9166666666665,61.2,1
48.880564,2.346478,2022,E,58 RUE MARGUERITE DE ROCHECHOUART,2484.35,39.0,1
48.879081,2.345656,2022,E,38 RUE MARGUERITE DE ROCHECHOUART,1610.9565217391305,68.1,1
48.856889,2.378371,2024,C,112 RUE DE LA ROQUETTE,2232.4347826086955,15.9,1
48.887637,2.296983,2020,E,5 SQUARE DU THIMERAIS,1392.074074074074,27.0,1
48.865351,2.348457,2019,G,47 RUE GRENETA,3031.7674418604656,14.7,1
48.837282,2.30029,2022,E,10 RUE MARMONTEL,2837.4736842105262,46.0,1
48.851421,2.392273,2019,G,14 RUE GUENOT,3088.8,23.4,1
48.881569,2.289407,2019,E,28 T RUE GUERSANT,1911.327731092437,44.3,1
48.863205,2.379747,2019,C,6 RUE GUILLAUME BERTRAND,1145.0872093023256,44.6,1
48.819234,2.362747,2022,F,123 BOULEVARD MASSENA,1403.481865284974,51.0,1
48.890328,2.336676,2020,E,1 RUE DUHESME,4190.704918032787,40.5,1
48.843221,2.304339,2023,E,92 RUE LECOURBE,3567.894736842105,51.0,1
48.890774,2.374867,2022,C,17 RUE MATHIS,1966.15625,87.9,1
48.825173,2.347581,2019,E,18 RUE GUYTON DE MORVEAU,4306.393939393939,41.1,1
48.894284,2.348184,2021,D,43 RUE DU SIMPLON,4546.538461538462,35.6,1
48.892419,2.332652,2021,F,9 RUE DU SQUARE CARPEAUX,897.8461538461538,16.8,1
48.875483,2.385693,2022,E,19 RUE MELINGUE,2523.125,19.5,1
48.874401,2.39901,2021,D,43 RUE DU TELEGRAPHE,1765.6774193548388,20.4,1
48.847067,2.377497,2019,E,24 RUE HECTOR MALOT,1989.625,12.5,1
48.886222,2.336506,2020,D,24 RUE DURANTIN,3265.1481481481483,32.5,1
48.87467,2.28595,2020,E,21 RUE DURET,4341.0,35.0,1
48.846379,2.408423,2024,F,40 RUE DE LA VOUTE,3500.9066666666668,27.1,1
48.875507,2.316915,2024,D,42 RUE DE LABORDE,2510.5806451612902,35.1,1
48.89091,2.325183,2023,E,166 RUE LEGENDRE,1735.48,35.8,2
48.836845,2.319762,2021,C,8 RUE DU TEXEL,7023.392857142857,59.6,2
48.887875,2.320748,2023,E,106 RUE LEGENDRE,3201.04761904762,41.9,1
48.887637,2.296983,2021,E,5 SQUARE DU THIMERAIS,1310.5185185185185,27.0,1
48.845245,2.289536,2020,E,16 RUE EDMOND ROGER,2006.5728155339805,42.0,1
48.889821,2.317863,2023,E,107 RUE LEMERCIER,4288.241379310345,54.6,1
48.890249,2.353243,2023,F,57 RUE LEON,2705.4347826086955,60.6,1
48.884062,2.380149,2024,C,31 AVENUE DE LAUMIERE,4338.073170731707,30.0,1
48.84528,2.264036,2022,D,16 RUE MOLITOR,1475.8333333333333,89.5,1
48.824921,2.313808,2019,F,11 RUE HENRY DE BOURNAZEL,1811.6029411764705,57.0,1
48.850275,2.33975,2022,D,16 RUE MONSIEUR LE PRINCE,3012.3636363636365,65.4,1
48.890328,2.336676,2021,E,1 RUE DUHESME,4930.129032258064,40.5,1
48.84672,2.287415,2020,F,83 AVENUE EMILE ZOLA,2052.1428571428573,52.5,1
48.844971,2.408025,2022,E,7 RUE MONTERA,740.5555555555555,57.9,1
48.849099,2.302909,2024,D,20 AVENUE DE LOWENDAL,2113.894736842105,133.0,1
48.833679,2.328071,2023,D,8 RUE LIANCOURT,3219.92,37.6,1
48.886222,2.336506,2021,D,24 RUE DURANTIN,3242.4444444444443,32.5,1
48.87467,2.28595,2021,E,21 RUE DURET,3823.2631578947367,35.0,1
48.831845,2.327826,2022,F,23 RUE MOUTON DUVERNET,3011.583333333333,0.0,1
48.867565,2.366288,2024,D,54 RUE DE MALTE,2555.333333333333,66.4,1
48.88767,2.392381,2020,E,22 RUE EUGENE JUMIN,2988.1521739130435,36.1,1
48.879936,2.350078,2024,E,69 RUE DE MAUBEUGE,1795.3,11.3,1
48.845245,2.289536,2021,E,16 RUE EDMOND ROGER,1967.1747572815527,42.0,1
48.89146,2.34833,2020,E,32 RUE EUGENE SUE,2503.230769230769,43.6,1
48.885687,2.381986,2024,D,118 RUE DE MEAUX,2653.4333333333334,32.6,1
48.875705,2.294971,2023,F,6 B AVENUE MAC MAHON,3151.3076923076924,35.1,1
48.899034,2.378598,2023,C,146 BOULEVARD MACDONALD,1520.928571428571,63.6,1
48.840123,2.265866,2020,C,13 BOULEVARD EXELMANS,1155.4444444444443,0.0,1
48.858745,2.345606,2019,F,15 RUE JEAN LANTIER,4093.733333333333,45.0,1
48.828274,2.351341,2019,F,3 B RUE JEAN MARIE JEGO,2651.5625,36.6,1
48.84672,2.287415,2021,F,83 AVENUE EMILE ZOLA,2109.454545454545,52.5,1
48.897922,2.334165,2022,E,162 BOULEVARD NEY,1668.8295454545455,39.0,1
48.880516,2.315294,2024,E,101 RUE DE MIROMESNIL,2773.08,23.2,1
48.839187,2.395656,2020,D,6 PLACE FELIX EBOUE,2536.08,17.5,1
48.842121,2.361813,2022,D,7 RUE NICOLAS HOUEL,1543.9526315789474,52.5,9
48.867185,2.375745,2019,D,74 RUE JEAN PIERRE TIMBAUD,3611.272727272728,30.0,1
48.883384,2.388361,2023,E,109 RUE MANIN,2481.34,40.2,1
48.850374,2.391279,2024,E,68 RUE DE MONTREUIL,2187.5714285714284,28.6,1
48.850366,2.38868,2024,D,48 RUE DE MONTREUIL,891.2,63.3,1
48.850656,2.393894,2024,D,101 RUE DE MONTREUIL,3801.3846153846152,82.8,1
48.887128,2.320925,2022,F,59 RUE NOLLET,2904.5,46.75,2
48.892806,2.380335,2024,C,47 RUE DE NANTES,1191.3636363636365,48.0,3
48.89134,2.340678,2023,D,122 RUE MARCADET,1006.8484848484848,24.8,1
48.867411,2.358999,2022,F,36 RUE NOTRE DAME DE NAZARETH,2332.653846153846,23.0,1
48.88767,2.392381,2021,E,22 RUE EUGENE JUMIN,3488.913043478261,36.1,1
48.849973,2.266176,2020,F,5 VILLA FLORE,3186.8125,25.7,1
48.89146,2.34833,2021,E,32 RUE EUGENE SUE,2665.230769230769,43.6,1
48.880564,2.346478,2023,E,58 RUE MARGUERITE DE ROCHECHOUART,2222.0333333333333,39.0,1
48.879081,2.345656,2023,E,38 RUE MARGUERITE DE ROCHECHOUART,1433.0454545454545,68.1,1
48.848824,2.2915,2020,D,5 RUE FONDARY,3163.277777777778,30.0,1
48.82491,2.35323,2020,D,20 PASSAGE FOUBERT,1340.2391304347825,49.1,1
48.831403,2.292609,2022,D,112 RUE OLIVIER DE SERRES,3415.0000000000005,21.0,1
48.840123,2.265866,2021,C,13 BOULEVARD EXELMANS,1058.2592592592594,0.0,1
48.837282,2.30029,2023,E,10 RUE MARMONTEL,2826.157894736842,46.0,1
48.845436,2.402267,2024,E,70 BOULEVARD DE PICPUS,3970.739130434784,47.3,1
48.893561,2.337608,2022,F,142 RUE ORDENER,1115.45,31.3,1
48.819234,2.362747,2023,F,123 BOULEVARD MASSENA,1354.251282051282,51.0,1
48.867376,2.398494,2022,E,61 RUE ORFILA,3345.6666666666665,47.2,1
48.890774,2.374867,2023,C,17 RUE MATHIS,1815.1145833333333,87.9,1
48.839187,2.395656,2021,D,6 PLACE FELIX EBOUE,3132.1929824561403,17.5,1
48.836853,2.35593,2022,E,21 RUE OUDRY,3658.15,38.5,2
48.820398,2.356574,2019,E,22 BOULEVARD KELLERMANN,1789.4864864864865,45.8,1
48.837953,2.343058,2024,G,85 BOULEVARD DE PORT ROYAL,2703.9411764705883,44.9,1
48.875483,2.385693,2023,E,19 RUE MELINGUE,2441.52,19.5,1
48.868931,2.401799,2020,C,135 AVENUE GAMBETTA,1988.9473684210527,97.3,1
48.845248,2.325406,2024,F,153 RUE DE RENNES,2173.913043478261,28.1,1
48.849973,2.266176,2021,F,5 VILLA FLORE,3417.875,25.7,1
48.886986,2.345029,2022,E,13 RUE PAUL ALBERT,2723.0689655172414,14.6,1
48.848824,2.2915,2021,D,5 RUE FONDARY,3492.0,30.0,1
48.82491,2.35323,2021,D,20 PASSAGE FOUBERT,1277.6122448979593,49.1,1
48.84528,2.264036,2023,D,16 RUE MOLITOR,1369.75,89.5,1
48.83641,2.386896,2019,C,9 PLACE LACHAMBEAUDIE,3692.892857142857,70.0,1
48.841961,2.343066,2020,E,68 RUE GAY LUSSAC,2379.2,31.5,1
48.850275,2.33975,2023,D,16 RUE MONSIEUR LE PRINCE,2976.181818181818,65.4,1
48.843371,2.298764,2022,E,3 RUE PECLET,3124.9523809523807,26.7,1
48.844971,2.408025,2023,E,7 RUE MONTERA,732.6296296296297,57.9,1
48.889959,2.339107,2019,D,70 B RUE LAMARCK,4307.8125,20.2,1
48.883241,2.336334,2020,G,7 RUE GERMAIN PILON,3754.178571428572,26.9,1
48.868931,2.401799,2021,C,135 AVENUE GAMBETTA,1874.6315789473683,97.3,1
48.831845,2.327826,2023,F,23 RUE MOUTON DUVERNET,3194.7916666666665,0.0,1
48.860034,2.38037,2022,F,39 RUE PETION,1166.1818181818182,48.4,1
48.886309,2.391171,2022,D,85 RUE PETIT,1611.7203389830509,48.0,1
48.881553,2.286001,2020,D,55 BOULEVARD GOUVION SAINT CYR,2656.9166666666665,61.2,1
48.863111,2.350552,2024,D,61 BOULEVARD DE SEBASTOPOL,1618.2631578947369,40.5,1
48.850455,2.408678,2022,C,14 RUE PHILIDOR,1464.40625,34.9,1
48.865351,2.348457,2020,G,47 RUE GRENETA,3019.928571428572,14.7,1
48.833805,2.228557,2024,E,56 RUE DE SEVRES,4181.076923076923,80.9,1
48.851421,2.392273,2020,G,14 RUE GUENOT,2628.375,23.4,1
48.834833,2.22804,2024,F,42 RUE DE SEVRES,423.6666666666667,35.1,1
48.881569,2.289407,2020,E,28 T RUE GUERSANT,1897.85,44.3,1
48.841961,2.343066,2021,E,68 RUE GAY LUSSAC,2367.8,31.5,1
48.863205,2.379747,2020,C,6 RUE GUILLAUME BERTRAND,1193.309941520468,44.6,1
48.897922,2.334165,2023,E,162 BOULEVARD NEY,1669.3636363636365,39.0,1
48.843221,2.304339,2019,E,92 RUE LECOURBE,3690.85,51.0,1
48.842121,2.361813,2023,D,7 RUE NICOLAS HOUEL,1471.1170212765958,52.5,9
48.825173,2.347581,2020,E,18 RUE GUYTON DE MORVEAU,4203.272727272727,41.1,1
48.849004,2.319306,2022,E,17 RUE PIERRE LEROUX,2557.538461538461,21.3,1
48.865241,2.388783,2024,C,23 RUE DE TLEMCEN,1318.3246753246754,55.0,1
48.883241,2.336334,2021,G,7 RUE GERMAIN PILON,4000.25,26.9,1
48.847067,2.377497,2020,E,24 RUE HECTOR MALOT,2179.285714285714,12.5,1
48.887128,2.320925,2023,F,59 RUE NOLLET,2609.785714285714,46.75,2
48.89091,2.325183,2019,E,166 RUE LEGENDRE,1824.9333333333327,35.8,2
48.887875,2.320748,2019,E,106 RUE LEGENDRE,3770.409090909091,41.9,1
48.86618,2.298309,2021,D,6 RUE GOETHE,6805.2,83.0,1
48.867411,2.358999,2023,F,36 RUE NOTRE DAME DE NAZARETH,2199.576923076923,23.0,1
48.891358,2.361952,2024,E,38 RUE DE TORCY,1895.5833333333333,20.6,1
48.881553,2.286001,2021,D,55 BOULEVARD GOUVION SAINT CYR,2333.583333333333,61.2,1
48.889821,2.317863,2019,E,107 RUE LEMERCIER,5547.967741935484,54.6,1
48.865351,2.348457,2021,G,47 RUE GRENETA,3314.619047619048,14.7,1
48.890249,2.353243,2019,F,57 RUE LEON,3210.5652173913045,60.6,1
48.824921,2.313808,2020,F,11 RUE HENRY DE BOURNAZEL,1803.5,57.0,1
48.831403,2.292609,2023,D,112 RUE OLIVIER DE SERRES,3193.05,21.0,1
48.851421,2.392273,2021,G,14 RUE GUENOT,3109.0,23.4,1
48.881569,2.289407,2021,E,28 T RUE GUERSANT,1893.2542372881355,44.3,1
48.887991,2.351067,2022,E,36 RUE POULET,2276.2380952380954,46.9,1
48.863205,2.379747,2021,C,6 RUE GUILLAUME BERTRAND,1118.842105263158,44.6,1
48.893561,2.337608,2023,F,142 RUE ORDENER,1065.2307692307693,31.3,1
48.844178,2.298507,2022,F,11 RUE QUINAULT,2520.333333333333,49.6,1
48.865833,2.298544,2019,D,10 RUE LEONCE REYNAUD,3161.5,9.5,1
48.867376,2.398494,2023,E,61 RUE ORFILA,2881.296296296296,47.2,1
48.825173,2.347581,2021,E,18 RUE GUYTON DE MORVEAU,4621.53125,41.1,1
48.88842,2.346668,2022,G,25 RUE RAMEY,2963.6666666666665,23.0,1
48.836853,2.35593,2023,E,21 RUE OUDRY,3187.7,38.5,2
48.859796,2.301099,2022,E,23 AVENUE RAPP,2387.583333333333,151.3,1
48.841795,2.308653,2024,E,190 RUE DE VAUGIRARD,3150.8846153846152,34.4,1
48.847067,2.377497,2021,E,24 RUE HECTOR MALOT,1006.4666666666668,12.5,1
48.833679,2.328071,2019,D,8 RUE LIANCOURT,3416.8076923076924,37.6,1
48.83627,2.294575,2024,D,373 B RUE DE VAUGIRARD,3122.083333333333,51.0,1
48.846407,2.272441,2024,D,70 AVENUE DE VERSAILLES,1596.0,108.1,1
48.830587,2.311338,2022,D,156 RUE RAYMOND LOSSERAND,1634.8471337579615,58.0,1
48.881599,2.288221,2024,F,12 AVENUE DE VERZY,5933.545454545455,10.8,1
48.886986,2.345029,2023,E,13 RUE PAUL ALBERT,2440.8275862068967,14.6,1
48.824921,2.313808,2021,F,11 RUE HENRY DE BOURNAZEL,1670.1014492753625,57.0,1
48.823907,2.373686,2022,E,62 RUE REGNAULT,2528.1935483870966,40.0,8
48.847421,2.402424,2024,E,40 COURS DE VINCENNES,2746.0,36.4,1
48.875705,2.294971,2019,F,6 B AVENUE MAC MAHON,4336.0,35.1,1
48.899034,2.378598,2019,C,146 BOULEVARD MACDONALD,2034.892857142857,63.6,1
48.858745,2.345606,2020,F,15 RUE JEAN LANTIER,3471.0,45.0,1
48.869059,2.358165,2022,C,5 RUE RENE BOULANGER,1724.6666666666667,76.1,1
48.828274,2.351341,2020,F,3 B RUE JEAN MARIE JEGO,2409.0625,36.6,1
48.843371,2.298764,2023,E,3 RUE PECLET,2962.6666666666665,26.7,1
48.836976,2.392129,2024,D,3 RUE DE WATTIGNIES,2938.5315315315315,12.8,1
48.867185,2.375745,2020,D,74 RUE JEAN PIERRE TIMBAUD,3624.0,30.0,1
48.841843,2.328601,2024,G,8 RUE DELAMBRE,2352.583333333333,23.5,1
48.874087,2.345838,2022,E,24 RUE RICHER,2758.4042553191493,63.5,1
48.840933,2.327534,2024,F,9 SQUARE DELAMBRE,1925.12,50.4,1
48.841198,2.327451,2024,E,5 SQUARE DELAMBRE,2383.2272727272725,48.6,1
48.858927,2.285481,2024,D,6 T BOULEVARD DELESSERT,2247.1052631578946,34.7,1
48.883384,2.388361,2019,E,109 RUE MANIN,3070.9411764705883,40.2,1
48.874862,2.279538,2019,F,38 BOULEVARD MARBEAU,3022.454545454545,9.6,1
48.843661,2.300879,2022,F,20 RUE ROBERT FLEURY,3089.529411764706,46.1,1
48.861927,2.379921,2022,E,10 PASSAGE ROCHEBRUNE,2265.866666666667,30.5,1
48.89134,2.340678,2019,D,122 RUE MARCADET,1324.9038461538462,24.8,1
48.860034,2.38037,2023,F,39 RUE PETION,1107.3636363636365,48.4,1
48.886309,2.391171,2023,D,85 RUE PETIT,1662.9237288135594,48.0,1
48.850455,2.408678,2023,C,14 RUE PHILIDOR,1334.65625,34.9,1
48.880564,2.346478,2019,E,58 RUE MARGUERITE DE ROCHECHOUART,3024.983870967742,39.0,1
48.879081,2.345656,2019,E,38 RUE MARGUERITE DE ROCHECHOUART,1934.04,68.1,1
48.858745,2.345606,2021,F,15 RUE JEAN LANTIER,3528.0,45.0,1
48.828274,2.351341,2021,F,3 B RUE JEAN MARIE JEGO,2493.5625,36.6,1
48.883261,2.323845,2024,E,2 RUE DES BATIGNOLLES,2209.5,29.5,1
48.837282,2.30029,2019,E,10 RUE MARMONTEL,3285.2272727272725,46.0,1
48.857764,2.407376,2022,E,58 RUE SAINT BLAISE,2959.1632653061224,34.0,1
48.867185,2.375745,2021,D,74 RUE JEAN PIERRE TIMBAUD,3862.0,30.0,1
48.846212,2.285278,2022,F,93 RUE SAINT CHARLES,2626.230769230769,27.8,1
48.849688,2.2883,2022,F,41 RUE SAINT CHARLES,498.4090909090909,11.7,1
48.819234,2.362747,2019,F,123 BOULEVARD MASSENA,1537.5634517766498,51.0,1
48.820398,2.356574,2020,E,22 BOULEVARD KELLERMANN,1874.89592760181,45.8,1
48.844131,2.283522,2022,F,127 RUE SAINT CHARLES,2134.394736842105,16.8,1
48.849004,2.319306,2023,E,17 RUE PIERRE LEROUX,2117.6,21.3,1
48.890774,2.374867,2019,C,17 RUE MATHIS,2205.324742268041,87.9,1
48.852106,2.333755,2024,C,13 RUE DES CANETTES,2666.75,22.9,1
48.875483,2.385693,2019,E,19 RUE MELINGUE,2672.038461538461,19.5,1
48.883692,2.320636,2024,C,60 RUE DES DAMES,2023.516129032258,52.3,1
48.882503,2.316584,2024,E,123 RUE DES DAMES,3035.6444444444446,29.9,1
48.882688,2.316821,2024,C,104 RUE DES DAMES,2718.214285714286,36.5,1
48.83641,2.386896,2020,C,9 PLACE LACHAMBEAUDIE,3538.689655172414,70.0,1
48.887991,2.351067,2023,E,36 RUE POULET,1908.3181818181813,46.9,1
48.872309,2.38814,2024,E,44 RUE DES ENVIERGES,1149.625,30.0,1
48.872701,2.388819,2024,D,39 RUE DES ENVIERGES,2264.783783783784,16.7,1
48.84528,2.264036,2019,D,16 RUE MOLITOR,1676.4782608695652,89.5,1
48.844178,2.298507,2023,F,11 RUE QUINAULT,2664.0285714285715,49.6,1
48.86244,2.365279,2024,D,7 RUE DES FILLES DU CALVAIRE,2260.74,21.5,1
48.820398,2.356574,2021,E,22 BOULEVARD KELLERMANN,1740.2036199095023,45.8,1
48.875984,2.329278,2022,E,84 RUE SAINT LAZARE,3630.764705882353,12.2,1
48.88842,2.346668,2023,G,25 RUE RAMEY,3136.2727272727275,23.0,1
48.85277,2.35408,2022,E,88 RUE SAINT LOUIS EN L ILE,3604.0,33.45,2
48.85734,2.36137,2024,E,29 RUE DES FRANCS BOURGEOIS,2585.529411764706,35.0,1
48.850275,2.33975,2019,D,16 RUE MONSIEUR LE PRINCE,3061.3636363636365,65.4,1
48.889959,2.339107,2020,D,70 B RUE LAMARCK,4463.0,20.2,1
48.834188,2.35398,2024,D,59 AVENUE DES GOBELINS,6286.620689655172,35.3,1
48.859796,2.301099,2023,E,23 AVENUE RAPP,2511.6666666666665,151.3,1
48.833689,2.353696,2024,E,56 AVENUE DES GOBELINS,2603.7843137254904,22.3,1
48.844971,2.408025,2019,E,7 RUE MONTERA,887.448275862069,57.9,1
48.830587,2.311338,2023,D,156 RUE RAYMOND LOSSERAND,1535.3546325878594,58.0,1
48.866606,2.376398,2022,C,121 RUE SAINT MAUR,3352.5227272727275,24.25,2
48.83641,2.386896,2021,C,9 PLACE LACHAMBEAUDIE,3886.862068965517,70.0,1
48.831845,2.327826,2019,F,23 RUE MOUTON DUVERNET,2805.583333333333,0.0,1
48.823907,2.373686,2023,E,62 RUE REGNAULT,2366.4148936170213,40.0,8
48.862813,2.370548,2022,G,16 PASSAGE SAINT PIERRE AMELOT,2112.5714285714284,15.5,1
48.850823,2.407427,2024,C,42 RUE DES MARAICHERS,6390.181818181818,44.5,1
48.849121,2.407781,2024,D,18 RUE DES MARAICHERS,1517.8478260869565,0.0,1
48.868403,2.384504,2024,D,34 RUE DES MARONITES,3273.1052631578946,75.0,1
48.869059,2.358165,2023,C,5 RUE RENE BOULANGER,1779.8235294117646,76.1,1
48.843221,2.304339,2020,E,92 RUE LECOURBE,3407.2380952380954,51.0,1
48.838997,2.304194,2022,D,24 RUE SAINTE FELICITE,4450.454545454545,28.5,1
48.889959,2.339107,2021,D,70 B RUE LAMARCK,4102.4,20.2,1
48.893417,2.323453,2024,G,122 RUE DES MOINES,2379.0,23.9,1
